location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.24,"ppb","2025-07-24T09:30:00Z","2025-07-24T15:00:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.22,"ppb","2025-07-24T09:45:00Z","2025-07-24T15:15:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.3,"ppb","2025-07-24T12:15:00Z","2025-07-24T17:45:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.3,"ppb","2025-07-24T12:30:00Z","2025-07-24T18:00:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.32,"ppb","2025-07-24T12:45:00Z","2025-07-24T18:15:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.36,"ppb","2025-07-24T13:00:00Z","2025-07-24T18:30:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.35,"ppb","2025-07-24T13:15:00Z","2025-07-24T18:45:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.42,"ppb","2025-07-24T13:30:00Z","2025-07-24T19:00:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.53,"ppb","2025-07-24T13:45:00Z","2025-07-24T19:15:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.39,"ppb","2025-07-24T14:00:00Z","2025-07-24T19:30:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.36,"ppb","2025-07-24T14:15:00Z","2025-07-24T19:45:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.38,"ppb","2025-07-24T14:30:00Z","2025-07-24T20:00:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.47,"ppb","2025-07-24T14:45:00Z","2025-07-24T20:15:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.42,"ppb","2025-07-24T15:00:00Z","2025-07-24T20:30:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.54,"ppb","2025-07-24T15:15:00Z","2025-07-24T20:45:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.6,"ppb","2025-07-24T15:30:00Z","2025-07-24T21:00:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.53,"ppb","2025-07-24T15:45:00Z","2025-07-24T21:15:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.5,"ppb","2025-07-24T16:15:00Z","2025-07-24T21:45:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.38,"ppb","2025-07-24T16:30:00Z","2025-07-24T22:00:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.35,"ppb","2025-07-24T16:45:00Z","2025-07-24T22:15:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.37,"ppb","2025-07-24T17:00:00Z","2025-07-24T22:30:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.38,"ppb","2025-07-24T17:15:00Z","2025-07-24T22:45:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.38,"ppb","2025-07-24T17:30:00Z","2025-07-24T23:00:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.38,"ppb","2025-07-24T17:45:00Z","2025-07-24T23:15:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.35,"ppb","2025-07-24T18:15:00Z","2025-07-24T23:45:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.28,"ppb","2025-07-24T19:15:00Z","2025-07-25T00:45:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.27,"ppb","2025-07-24T19:30:00Z","2025-07-25T01:00:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.26,"ppb","2025-07-24T19:45:00Z","2025-07-25T01:15:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.25,"ppb","2025-07-24T20:00:00Z","2025-07-25T01:30:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.25,"ppb","2025-07-24T20:15:00Z","2025-07-25T01:45:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.24,"ppb","2025-07-24T20:30:00Z","2025-07-25T02:00:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.23,"ppb","2025-07-24T20:45:00Z","2025-07-25T02:15:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.22,"ppb","2025-07-24T21:00:00Z","2025-07-25T02:30:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.21,"ppb","2025-07-24T21:15:00Z","2025-07-25T02:45:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.2,"ppb","2025-07-24T21:30:00Z","2025-07-25T03:00:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.2,"ppb","2025-07-24T21:45:00Z","2025-07-25T03:15:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.21,"ppb","2025-07-24T22:00:00Z","2025-07-25T03:30:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.2,"ppb","2025-07-24T22:15:00Z","2025-07-25T03:45:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.2,"ppb","2025-07-24T22:30:00Z","2025-07-25T04:00:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.19,"ppb","2025-07-24T22:45:00Z","2025-07-25T04:15:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.19,"ppb","2025-07-24T23:00:00Z","2025-07-25T04:30:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.2,"ppb","2025-07-24T23:15:00Z","2025-07-25T04:45:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.18,"ppb","2025-07-24T23:30:00Z","2025-07-25T05:00:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","co",0.17,"ppb","2025-07-24T23:45:00Z","2025-07-25T05:15:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",4.06,"ppb","2025-07-24T00:15:00Z","2025-07-24T05:45:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",5.06,"ppb","2025-07-24T00:30:00Z","2025-07-24T06:00:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",5.13,"ppb","2025-07-24T00:45:00Z","2025-07-24T06:15:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",4.49,"ppb","2025-07-24T01:00:00Z","2025-07-24T06:30:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",4.29,"ppb","2025-07-24T01:15:00Z","2025-07-24T06:45:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",4.72,"ppb","2025-07-24T01:30:00Z","2025-07-24T07:00:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",7.81,"ppb","2025-07-24T01:45:00Z","2025-07-24T07:15:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",7.77,"ppb","2025-07-24T02:15:00Z","2025-07-24T07:45:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",7.26,"ppb","2025-07-24T02:30:00Z","2025-07-24T08:00:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",6.69,"ppb","2025-07-24T02:45:00Z","2025-07-24T08:15:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",7.52,"ppb","2025-07-24T03:00:00Z","2025-07-24T08:30:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",12.9,"ppb","2025-07-24T03:15:00Z","2025-07-24T08:45:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",10.66,"ppb","2025-07-24T03:30:00Z","2025-07-24T09:00:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",7.63,"ppb","2025-07-24T03:45:00Z","2025-07-24T09:15:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",9.6,"ppb","2025-07-24T04:15:00Z","2025-07-24T09:45:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",14.71,"ppb","2025-07-24T04:30:00Z","2025-07-24T10:00:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",9.5,"ppb","2025-07-24T04:45:00Z","2025-07-24T10:15:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",9.59,"ppb","2025-07-24T05:00:00Z","2025-07-24T10:30:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",10.14,"ppb","2025-07-24T05:15:00Z","2025-07-24T10:45:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",9.31,"ppb","2025-07-24T05:30:00Z","2025-07-24T11:00:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",7.97,"ppb","2025-07-24T05:45:00Z","2025-07-24T11:15:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",6.7,"ppb","2025-07-24T06:00:00Z","2025-07-24T11:30:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",5.49,"ppb","2025-07-24T06:30:00Z","2025-07-24T12:00:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",6.23,"ppb","2025-07-24T06:45:00Z","2025-07-24T12:15:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",7.97,"ppb","2025-07-24T07:00:00Z","2025-07-24T12:30:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",7.45,"ppb","2025-07-24T07:15:00Z","2025-07-24T12:45:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",6.2,"ppb","2025-07-24T07:30:00Z","2025-07-24T13:00:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",10.3,"ppb","2025-07-24T07:45:00Z","2025-07-24T13:15:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",5.13,"ppb","2025-07-24T08:15:00Z","2025-07-24T13:45:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",5.47,"ppb","2025-07-24T08:30:00Z","2025-07-24T14:00:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",5.64,"ppb","2025-07-24T08:45:00Z","2025-07-24T14:15:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",5.73,"ppb","2025-07-24T09:00:00Z","2025-07-24T14:30:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",5.67,"ppb","2025-07-24T09:15:00Z","2025-07-24T14:45:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",5.92,"ppb","2025-07-24T09:30:00Z","2025-07-24T15:00:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",5.88,"ppb","2025-07-24T09:45:00Z","2025-07-24T15:15:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",8.81,"ppb","2025-07-24T12:15:00Z","2025-07-24T17:45:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",8.16,"ppb","2025-07-24T12:30:00Z","2025-07-24T18:00:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",7.9,"ppb","2025-07-24T12:45:00Z","2025-07-24T18:15:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",8.55,"ppb","2025-07-24T13:00:00Z","2025-07-24T18:30:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
3409439,"Savitribai Phule Pune University, Pune - MPCB","no",7.87,"ppb","2025-07-24T13:15:00Z","2025-07-24T18:45:00+05:30","Asia/Kolkata",18.547056,73.826908,,,,"Maharashtra Pollution Control Board","CPCB"
